ID animal,fechahora,n registro,lat,lon
1LID,14-Mar-07 03:30:42,7437,-58.252,-42.581
1LID,14-Mar-07 08:57:42,7470,-58.134,-42.601
1LID,14-Mar-07 10:34:42,7481,-58.143,-42.711
1LID,14-Mar-07 13:26:42,7498,-58.082,-42.547
1LID,14-Mar-07 13:54:42,7502,-58.14,-42.564
1LID,14-Mar-07 14:29:42,7506,-58.143,-42.594
1LID,14-Mar-07 16:06:42,7515,-58.147,-42.569
1LID,14-Mar-07 16:50:42,7515,-58.145,-42.616
1LID,14-Mar-07 17:13:42,7515,-58.112,-42.6
1LID,14-Mar-07 18:52:42,7515,-58.136,-42.787
1LID,14-Mar-07 21:01:42,7515,-58.159,-42.576
1LID,14-Mar-07 21:45:42,7515,-58.098,-42.59
1LID,14-Mar-07 22:44:42,7515,-58.11,-42.714
1LID,14-Mar-07 23:45:42,7515,-58.054,-42.644
1LID,15-Mar-07 00:25:42,7515,-58.092,-42.614
1LID,15-Mar-07 03:33:42,7515,-58.08,-42.624
1LID,15-Mar-07 06:51:42,7527,-58.074,-42.649
1LID,15-Mar-07 08:31:42,7540,-58.135,-42.658
1LID,15-Mar-07 10:11:42,7554,-58.125,-42.688
1LID,15-Mar-07 10:56:42,7560,-58.174,-42.635
1LID,15-Mar-07 12:36:42,7575,-58.103,-42.605
1LID,15-Mar-07 15:13:42,7597,-58.168,-42.665
1LID,15-Mar-07 16:54:42,7606,-58.176,-42.711
1LID,15-Mar-07 17:33:42,7606,-58.174,-42.698
1LID,15-Mar-07 18:18:42,7606,-58.189,-42.714
1LID,15-Mar-07 18:30:42,7606,-58.184,-42.736
1LID,15-Mar-07 19:14:42,7606,-58.164,-42.742
1LID,15-Mar-07 19:58:42,7606,-58.129,-42.699
1LID,15-Mar-07 21:37:42,7606,-58.169,-42.762
1LID,15-Mar-07 22:15:42,7606,-58.19,-42.815
1LID,15-Mar-07 22:32:42,7606,-58.19,-42.752
1LID,15-Mar-07 23:57:42,7606,-58.192,-42.78
1LID,16-Mar-07 00:15:42,7606,-58.2,-42.772
1LID,16-Mar-07 00:54:42,7606,-58.224,-42.687
1LID,16-Mar-07 02:35:42,7606,-58.213,-42.771
1LID,16-Mar-07 03:11:42,7606,-58.291,-42.705
1LID,16-Mar-07 04:25:42,7606,-58.218,-42.733
1LID,16-Mar-07 06:30:42,7619,-58.23,-42.783
1LID,16-Mar-07 08:10:42,7632,-58.173,-42.917
1LID,16-Mar-07 09:49:42,7648,-58.211,-42.855
1LID,16-Mar-07 10:45:42,7655,-58.229,-42.822
1LID,16-Mar-07 12:28:42,7669,-58.244,-42.826
1LID,16-Mar-07 13:04:42,7674,-58.252,-42.845
1LID,16-Mar-07 14:05:42,7681,-58.245,-42.815
1LID,16-Mar-07 14:47:42,7686,-58.247,-42.778
1LID,16-Mar-07 15:44:42,7693,-58.257,-42.786
1LID,16-Mar-07 16:28:42,7695,-58.239,-42.735
1LID,16-Mar-07 17:25:42,7695,-58.247,-42.78
1LID,16-Mar-07 18:35:42,7695,-58.251,-42.772
1LID,16-Mar-07 19:44:42,7695,-58.265,-42.799
1LID,16-Mar-07 20:14:42,7695,-58.247,-42.809
1LID,16-Mar-07 21:23:42,7695,-58.219,-42.775
1LID,16-Mar-07 21:55:42,7695,-58.253,-42.791
1LID,16-Mar-07 23:36:42,7695,-58.288,-42.877
1LID,17-Mar-07 00:02:42,7695,-58.292,-42.841
1LID,17-Mar-07 00:42:42,7695,-58.27,-42.848
1LID,17-Mar-07 01:13:42,7695,-58.304,-42.813
1LID,17-Mar-07 01:44:42,7695,-58.288,-42.861
1LID,17-Mar-07 02:18:42,7695,-58.32,-42.778
1LID,17-Mar-07 04:24:42,7695,-58.34,-42.725
1LID,17-Mar-07 06:06:42,7704,-58.353,-42.723
1LID,17-Mar-07 09:27:42,7730,-58.358,-42.593
1LID,17-Mar-07 10:34:42,7739,-58.384,-42.433
1LID,17-Mar-07 12:15:42,7751,-58.37,-42.476
1LID,29-Mar-07 04:12:42,8545,-58.683,-38.672
1LID,29-Mar-07 04:54:42,8545,-58.735,-38.604
1LID,29-Mar-07 06:28:42,8557,-58.72,-38.653
1LID,29-Mar-07 10:13:42,8578,-58.707,-38.328
1LID,29-Mar-07 11:53:42,8588,-58.678,-38.531
1LID,29-Mar-07 13:55:42,8598,-58.659,-38.436
1LID,29-Mar-07 15:32:42,8601,-58.677,-38.417
1LID,29-Mar-07 17:58:42,8601,-58.673,-38.443
1LID,29-Mar-07 18:37:42,8601,-58.618,-38.302
1LID,29-Mar-07 20:15:42,8601,-58.635,-38.454
1LID,29-Mar-07 21:53:42,8601,-58.619,-38.527
1LID,29-Mar-07 22:11:42,8601,-58.614,-38.536
1LID,29-Mar-07 23:30:42,8601,-58.499,-38.553
1LID,30-Mar-07 03:12:42,8601,-58.745,-38.705
1LID,30-Mar-07 04:29:42,8601,-58.651,-38.836
1LID,30-Mar-07 06:08:42,8609,-58.598,-38.866
1LID,30-Mar-07 07:42:42,8620,-58.601,-38.769
1LID,30-Mar-07 09:58:42,8637,-58.623,-38.585
1LID,30-Mar-07 11:41:42,8650,-58.616,-38.652
1LID,30-Mar-07 13:21:42,8662,-58.592,-38.668
1LID,30-Mar-07 13:44:42,8665,-58.604,-38.578
1LID,30-Mar-07 14:13:42,8669,-58.587,-38.597
1LID,30-Mar-07 15:06:42,8675,-58.572,-38.564
1LID,30-Mar-07 15:23:42,8676,-58.584,-38.602
1LID,30-Mar-07 15:54:42,8676,-58.564,-38.585
1LID,30-Mar-07 17:04:42,8676,-58.573,-38.562
1LID,30-Mar-07 17:34:42,8676,-58.568,-38.577
1LID,30-Mar-07 18:20:42,8676,-58.552,-38.494
1LID,30-Mar-07 18:43:42,8676,-58.581,-38.559
1LID,30-Mar-07 19:53:42,8676,-58.572,-38.541
1LID,30-Mar-07 20:19:42,8676,-58.568,-38.529
1LID,30-Mar-07 20:49:42,8676,-58.546,-38.528
1LID,30-Mar-07 21:29:42,8676,-58.544,-38.538
1LID,30-Mar-07 21:36:42,8676,-58.527,-38.555
1LID,30-Mar-07 22:27:42,8676,-58.526,-38.547
1LID,30-Mar-07 23:22:42,8676,-58.535,-38.573
1LID,31-Mar-07 00:05:42,8676,-58.546,-38.51
1LID,31-Mar-07 01:01:42,8676,-58.528,-38.517
1LID,31-Mar-07 03:24:42,8676,-58.709,-38.539
1LID,31-Mar-07 07:21:42,8692,-58.564,-38.48
1LID,31-Mar-07 11:32:42,8720,-58.528,-38.493
1LID,31-Mar-07 13:31:42,8733,-58.448,-38.459
1LID,31-Mar-07 15:09:42,8743,-58.502,-38.389
1LID,31-Mar-07 17:07:42,8743,-58.562,-38.512
1LID,31-Mar-07 18:31:42,8743,-58.558,-38.44
1LID,31-Mar-07 19:52:42,8743,-58.545,-38.38
1LID,31-Mar-07 20:28:42,8743,-58.514,-38.422
1LID,31-Mar-07 21:45:42,8743,-58.552,-38.182
1LID,31-Mar-07 23:09:42,8743,-58.494,-38.411
1LID,31-Mar-07 23:42:42,8743,-58.501,-38.459
1LID,01-Apr-07 04:44:42,8743,-58.45,-38.318
1LID,01-Apr-07 06:57:42,8754,-58.445,-38.396
1LID,01-Apr-07 08:41:42,8765,-58.429,-38.387
1LID,01-Apr-07 11:23:42,8782,-58.437,-38.352
1LID,01-Apr-07 13:01:42,8792,-58.396,-38.317
1LID,01-Apr-07 13:21:42,8794,-58.394,-38.345
1LID,01-Apr-07 15:08:42,8806,-58.351,-38.311
1LID,01-Apr-07 16:47:42,8807,-58.324,-38.332
1LID,01-Apr-07 18:26:42,8807,-58.275,-38.347
1LID,01-Apr-07 19:04:42,8807,-58.286,-38.3
1LID,01-Apr-07 20:01:42,8807,-58.343,-38.339
1LID,01-Apr-07 22:28:42,8807,-58.258,-38.371
1LID,01-Apr-07 22:59:42,8807,-58.272,-38.34
1LID,02-Apr-07 00:04:42,8807,-58.225,-38.354
1LID,02-Apr-07 00:43:42,8807,-58.231,-38.273
1LID,02-Apr-07 02:43:42,8807,-58.288,-38.434
1LID,02-Apr-07 06:33:42,8818,-58.171,-38.259
1LID,02-Apr-07 08:16:42,8832,-58.148,-38.29
1LID,02-Apr-07 09:58:42,8846,-58.092,-38.26
1LID,02-Apr-07 11:09:42,8856,-58.065,-38.226
1LID,02-Apr-07 12:55:42,8871,-58.042,-38.228
1LID,02-Apr-07 13:06:42,8873,-58.031,-38.267
1LID,02-Apr-07 14:48:41,8886,-57.994,-38.157
1LID,02-Apr-07 18:08:41,8888,-57.919,-38.198
1LID,02-Apr-07 19:28:41,8888,-57.916,-38.058
1LID,02-Apr-07 19:40:41,8888,-57.936,-38.082
1LID,02-Apr-07 19:46:41,8888,-57.937,-38.091
1LID,02-Apr-07 21:07:41,8888,-57.917,-38.043
1LID,02-Apr-07 22:48:41,8888,-57.876,-38.183
1LID,02-Apr-07 23:41:41,8888,-57.881,-38.03
1LID,03-Apr-07 00:30:41,8888,-57.882,-38.047
1LID,03-Apr-07 00:43:41,8888,-57.881,-38.013
1LID,03-Apr-07 01:18:41,8888,-57.872,-37.988
1LID,03-Apr-07 04:30:41,8888,-57.879,-37.836
1LID,03-Apr-07 06:13:41,8894,-57.813,-37.94
1LID,03-Apr-07 07:53:41,8907,-57.788,-37.885
1LID,03-Apr-07 09:34:41,8919,-57.803,-37.825
1LID,03-Apr-07 11:00:41,8930,-57.75,-37.812
1LID,03-Apr-07 12:56:41,8944,-57.752,-37.745
1LID,03-Apr-07 14:35:41,8956,-57.696,-37.598
1LID,03-Apr-07 16:16:41,8961,-57.674,-37.421
1LID,03-Apr-07 19:34:41,8961,-57.707,-37.553
1LID,15-Apr-07 10:35:41,9670,-57.333,-37.129
1LID,15-Apr-07 12:21:41,9681,-57.301,-37.063
1LID,15-Apr-07 15:41:41,9695,-57.278,-37.466
1LID,15-Apr-07 17:16:41,9695,-57.299,-37.146
1LID,15-Apr-07 17:50:41,9695,-57.299,-37.1
1LID,15-Apr-07 18:42:41,9695,-57.322,-37.152
1LID,15-Apr-07 19:29:41,9695,-57.308,-37.086
1LID,15-Apr-07 20:22:41,9695,-57.309,-37.138
1LID,15-Apr-07 20:34:41,9695,-57.311,-37.134
1LID,15-Apr-07 22:15:41,9695,-57.34,-37.187
1LID,15-Apr-07 22:43:41,9695,-57.341,-37.108
1LID,15-Apr-07 23:42:41,9695,-57.382,-37.142
1LID,15-Apr-07 23:58:41,9695,-57.356,-37.154
1LID,16-Apr-07 06:12:41,9698,-57.382,-37.142
1LID,16-Apr-07 07:54:41,9710,-57.377,-37.122
1LID,16-Apr-07 09:30:41,9722,-57.328,-37.312
1LID,16-Apr-07 10:27:41,9729,-57.404,-37.096
1LID,16-Apr-07 12:08:41,9740,-57.387,-37.116
1LID,16-Apr-07 14:09:41,9753,-57.496,-37.136
1LID,16-Apr-07 17:31:41,9757,-57.455,-37.171
1LID,16-Apr-07 18:19:41,9757,-57.459,-37.088
1LID,16-Apr-07 20:27:41,9757,-57.454,-37.032
1LID,16-Apr-07 22:02:41,9757,-57.45,-37.045
1LID,17-Apr-07 00:00:41,9757,-57.454,-36.997
1LID,17-Apr-07 01:26:41,9757,-57.452,-37.037
1LID,17-Apr-07 02:58:41,9757,-57.485,-36.959
1LID,17-Apr-07 04:14:41,9757,-57.521,-37.016
1LID,17-Apr-07 07:30:41,9766,-57.476,-37.051
1LID,17-Apr-07 09:05:41,9775,-57.438,-37.296
1LID,17-Apr-07 10:19:41,9781,-57.514,-37.015
1LID,17-Apr-07 12:02:41,9789,-57.593,-37.264
1LID,17-Apr-07 13:42:41,9796,-57.619,-37.452
1LID,17-Apr-07 15:23:41,9800,-57.559,-37.136
1LID,17-Apr-07 16:53:41,9800,-57.573,-37.239
1LID,17-Apr-07 18:44:41,9800,-57.491,-37.245
1LID,17-Apr-07 19:34:41,9800,-57.481,-37.164
1LID,17-Apr-07 20:13:41,9800,-57.443,-37.256
1LID,17-Apr-07 21:18:41,9800,-57.465,-37.242
1LID,17-Apr-07 21:58:41,9800,-57.388,-37.317
1LID,17-Apr-07 22:57:41,9800,-57.45,-37.254
1LID,18-Apr-07 02:54:41,9800,-57.48,-37.331
1LID,18-Apr-07 03:50:41,9800,-57.422,-37.271
1LID,18-Apr-07 04:37:41,9800,-57.446,-37.358
1LID,18-Apr-07 10:09:41,9824,-57.369,-37.1
1LID,18-Apr-07 11:48:41,9835,-57.368,-37.427
1LID,18-Apr-07 13:23:41,9845,-57.415,-37.387
1LID,18-Apr-07 15:01:41,9852,-57.385,-37.367
1LID,18-Apr-07 16:41:41,9852,-57.368,-37.382
1LID,18-Apr-07 16:47:41,9852,-57.372,-37.371
1LID,18-Apr-07 18:27:41,9852,-57.414,-37.381
1LID,18-Apr-07 19:08:41,9852,-57.369,-37.328
1LID,18-Apr-07 20:07:41,9852,-57.346,-37.337
1LID,18-Apr-07 20:56:41,9852,-57.357,-37.426
1LID,18-Apr-07 21:40:41,9852,-57.312,-37.296
1LID,18-Apr-07 22:33:41,9852,-57.324,-37.356
1LID,19-Apr-07 00:13:41,9852,-57.382,-37.296
1LID,19-Apr-07 01:05:41,9852,-57.306,-37.364
1LID,19-Apr-07 02:37:41,9852,-57.268,-37.568
1LID,19-Apr-07 03:27:41,9852,-57.312,-37.374
1LID,19-Apr-07 04:10:41,9852,-57.316,-37.375
1LID,19-Apr-07 06:43:41,9857,-57.45,-37.52
1LID,19-Apr-07 08:21:41,9867,-57.305,-37.393
1LID,19-Apr-07 11:35:41,9884,-57.296,-37.721
1LID,19-Apr-07 14:40:41,9896,-57.246,-37.147
1LID,19-Apr-07 16:28:41,9896,-57.193,-37.275
1LID,19-Apr-07 18:15:41,9896,-57.295,-37.37
1LID,19-Apr-07 19:35:41,9896,-57.202,-37.328
1LID,19-Apr-07 19:55:41,9896,-57.204,-37.316
1LID,19-Apr-07 20:31:41,9896,-57.195,-37.383
1LID,19-Apr-07 21:35:41,9896,-57.238,-37.268
1LID,19-Apr-07 23:16:41,9896,-57.186,-37.575
1LID,20-Apr-07 03:52:41,9896,-57.209,-37.525
1LID,20-Apr-07 07:55:41,9905,-57.131,-37.441
1LID,20-Apr-07 09:47:41,9914,-57.168,-37.404
1LID,20-Apr-07 14:46:41,9933,-57.245,-37.643
1LID,20-Apr-07 16:29:41,9933,-57.259,-37.367
1LID,20-Apr-07 17:30:41,9933,-57.158,-37.267
1LID,20-Apr-07 19:43:41,9933,-57.199,-37.337
1LID,20-Apr-07 20:08:41,9933,-57.21,-37.351
1LID,20-Apr-07 21:21:41,9933,-57.234,-37.339
1LID,20-Apr-07 23:01:41,9933,-57.259,-37.13
1LID,21-Apr-07 00:01:41,9933,-57.231,-37.304
1LID,21-Apr-07 00:43:41,9933,-57.225,-37.415
1LID,21-Apr-07 02:42:41,9933,-57.295,-37.155
1LID,02-May-07 18:49:41,10341,-56.903,-33.679
1LID,02-May-07 19:00:41,10341,-56.894,-33.642
1LID,02-May-07 19:20:41,10341,-56.896,-33.625
1LID,02-May-07 20:28:41,10341,-56.859,-33.644
1LID,02-May-07 20:59:41,10341,-56.828,-33.56
1LID,02-May-07 22:06:41,10341,-56.765,-33.494
1LID,02-May-07 22:42:41,10341,-56.778,-33.5
1LID,02-May-07 23:50:41,10341,-56.782,-33.491
1LID,03-May-07 00:24:41,10341,-56.781,-33.563
1LID,03-May-07 04:42:41,10341,-56.61,-33.503
1LID,03-May-07 06:19:41,10344,-56.551,-33.498
1LID,03-May-07 07:55:41,10350,-56.496,-33.529
1LID,03-May-07 10:53:41,10364,-56.501,-33.41
1LID,03-May-07 19:12:41,10374,-56.459,-32.906
1LID,03-May-07 20:09:41,10374,-56.374,-32.898
1LID,03-May-07 21:59:41,10374,-56.226,-33.005
1LID,03-May-07 23:22:41,10374,-56.199,-32.77
1LID,04-May-07 00:06:41,10374,-56.21,-32.789
1LID,04-May-07 04:20:41,10374,-56.2,-32.703
1LID,04-May-07 07:35:41,10381,-56.082,-32.622
1LID,04-May-07 15:21:41,10405,-55.893,-32.882
1LID,04-May-07 17:00:41,10405,-55.819,-32.861
1LID,04-May-07 19:47:41,10405,-55.728,-32.83
1LID,04-May-07 20:42:41,10405,-55.647,-32.783
1LID,04-May-07 23:00:41,10405,-55.609,-32.743
1LID,04-May-07 23:57:41,10405,-55.583,-32.78
1LID,05-May-07 02:50:41,10405,-55.486,-32.865
1LID,05-May-07 08:52:41,10418,-55.341,-32.777
1LID,05-May-07 13:27:41,10436,-55.28,-32.618
1LID,05-May-07 14:56:41,10437,-55.253,-32.593
1LID,05-May-07 15:05:41,10437,-55.248,-32.596
1LID,05-May-07 15:33:41,10437,-55.217,-32.574
1LID,05-May-07 16:43:41,10437,-55.192,-32.54
1LID,05-May-07 19:25:41,10437,-55.114,-32.438
1LID,05-May-07 20:29:41,10437,-55.118,-32.434
1LID,05-May-07 21:01:41,10437,-55.091,-32.455
1LID,05-May-07 21:41:41,10437,-55.097,-32.413
1LID,05-May-07 22:06:41,10437,-55.081,-32.388
1LID,05-May-07 22:41:41,10437,-55.057,-32.44
1LID,05-May-07 23:50:41,10437,-54.997,-32.365
1LID,06-May-07 03:31:41,10437,-54.942,-32.336
1LID,06-May-07 04:10:41,10437,-54.914,-32.216
1LID,06-May-07 05:10:41,10437,-54.892,-32.346
1LID,06-May-07 12:04:41,10462,-54.744,-32.34
1LID,06-May-07 14:55:41,10468,-54.683,-32.381
1LID,06-May-07 16:34:41,10468,-54.657,-32.393
1LID,06-May-07 17:52:41,10468,-54.606,-32.368
1LID,06-May-07 18:59:41,10468,-54.575,-32.358
1LID,06-May-07 20:20:41,10468,-54.572,-32.349
1LID,06-May-07 21:55:41,10468,-54.514,-32.46
1LID,06-May-07 23:40:41,10468,-54.485,-32.35
1LID,07-May-07 04:51:41,10468,-54.268,-32.604
1LID,07-May-07 08:09:41,10478,-54.308,-32.282
1LID,07-May-07 10:13:41,10486,-54.174,-32.483
1LID,07-May-07 13:00:41,10495,-54.148,-32.322
1LID,07-May-07 13:35:41,10496,-54.088,-32.387
1LID,07-May-07 16:20:41,10496,-54.151,-32.791
1LID,07-May-07 17:27:41,10496,-54.169,-32.782
1LID,08-May-07 03:14:41,10496,-53.868,-33.315
1LID,08-May-07 06:03:41,10498,-53.959,-33.029
1LID,20-May-07 03:27:41,10841,-51.481,-29.831
1LID,20-May-07 13:53:41,10870,-51.702,-30.094
1LID,20-May-07 14:42:41,10870,-51.752,-30.152
1LID,20-May-07 15:30:41,10870,-51.699,-30.125
1LID,20-May-07 17:13:41,10870,-51.794,-30.187
1LID,20-May-07 18:59:41,10870,-51.843,-30.214
1LID,20-May-07 20:18:41,10870,-51.902,-30.379
1LID,20-May-07 21:11:41,10870,-51.935,-30.292
1LID,20-May-07 21:53:41,10870,-51.966,-30.373
1LID,20-May-07 22:55:41,10870,-51.906,-30.265
1LID,20-May-07 23:52:41,10870,-51.983,-30.403
1LID,21-May-07 00:36:41,10870,-51.96,-30.512
1LID,21-May-07 04:22:41,10870,-52.032,-30.483
1LID,21-May-07 14:30:41,10908,-52.131,-30.949
1LID,21-May-07 15:19:41,10908,-52.082,-30.911
1LID,21-May-07 17:00:41,10908,-52.181,-31.079
1LID,21-May-07 18:14:41,10908,-52.148,-31.029
1LID,21-May-07 19:54:41,10908,-52.137,-31.128
1LID,21-May-07 21:02:41,10908,-52.157,-31.199
1LID,21-May-07 21:52:41,10908,-52.241,-31.127
1LID,21-May-07 23:24:41,10908,-52.27,-31.127
1LID,22-May-07 00:21:41,10908,-52.241,-31.216
1LID,22-May-07 02:50:41,10908,-52.278,-31.353
1LID,22-May-07 04:27:41,10908,-52.324,-31.531
1LID,22-May-07 13:26:41,10940,-52.283,-31.324
1LID,22-May-07 14:52:41,10940,-52.376,-31.531
1LID,22-May-07 16:30:41,10940,-52.386,-31.617
1LID,22-May-07 16:47:41,10940,-52.389,-31.623
1LID,22-May-07 18:11:41,10940,-52.403,-31.629
1LID,22-May-07 19:13:41,10940,-52.39,-31.61
1LID,22-May-07 19:28:41,10940,-52.393,-31.601
1LID,22-May-07 20:53:41,10940,-52.418,-31.651
1LID,22-May-07 21:13:41,10940,-52.418,-31.653
1LID,22-May-07 23:03:41,10940,-52.445,-31.706
1LID,23-May-07 00:13:41,10940,-52.466,-31.75
1LID,23-May-07 02:41:41,10940,-52.519,-31.838
1LID,23-May-07 03:41:41,10940,-52.556,-31.814
1LID,23-May-07 05:16:41,10940,-52.583,-31.76
1LID,23-May-07 12:33:41,10968,-52.728,-32.068
1LID,23-May-07 13:18:41,10968,-52.768,-31.967
1LID,23-May-07 14:26:41,10968,-52.858,-31.922
1LID,23-May-07 14:55:41,10968,-52.913,-31.912
1LID,23-May-07 16:06:41,10968,-52.884,-32.079
1LID,23-May-07 16:36:41,10968,-52.884,-32.049
1LID,23-May-07 17:47:41,10968,-52.969,-32.024
1LID,23-May-07 19:27:41,10968,-53.103,-32.17
1LID,23-May-07 20:49:41,10968,-53.064,-32.115
1LID,23-May-07 21:29:41,10968,-53.066,-32.103
1LID,23-May-07 22:27:41,10968,-53.13,-32.201
1LID,24-May-07 00:01:41,10968,-53.16,-32.101
1LID,24-May-07 00:48:41,10968,-53.134,-32.223
1LID,24-May-07 03:38:41,10968,-53.192,-32.337
1LID,24-May-07 04:51:41,10968,-53.178,-32.434
1LID,24-May-07 14:45:41,11003,-53.253,-32.825
1LID,24-May-07 15:38:41,11003,-53.251,-32.843
1LID,24-May-07 16:25:41,11003,-53.258,-32.861
1LID,24-May-07 17:23:41,11003,-53.264,-32.974
1LID,24-May-07 19:04:41,11003,-53.355,-33.157
1LID,24-May-07 20:23:41,11003,-53.346,-33.098
1LID,24-May-07 20:28:41,11003,-53.346,-33.119
1LID,24-May-07 22:03:41,11003,-53.386,-33.264
1LID,24-May-07 22:15:41,11003,-53.378,-33.218
1LID,24-May-07 23:56:41,11003,-53.45,-33.353
1LID,25-May-07 03:14:41,11003,-53.512,-33.488
1LID,25-May-07 04:53:41,11003,-53.486,-33.801
1LID,25-May-07 06:14:41,11003,-53.52,-33.56
1LID,25-May-07 14:33:41,11035,-53.456,-34.015
1LID,25-May-07 15:26:41,11035,-53.523,-34.187
1LID,25-May-07 17:00:41,11035,-53.449,-34.226
1LID,06-Jun-07 13:24:41,11301,-53.648,-37.44
1LID,06-Jun-07 13:53:41,11301,-53.675,-37.432
1LID,06-Jun-07 15:35:41,11301,-53.664,-37.415
1LID,06-Jun-07 17:16:41,11301,-53.688,-37.535
1LID,06-Jun-07 18:44:41,11301,-53.752,-37.457
1LID,06-Jun-07 20:27:41,11301,-53.674,-37.435
1LID,06-Jun-07 23:22:41,11301,-53.683,-37.436
1LID,06-Jun-07 23:45:41,11301,-53.632,-37.475
1LID,07-Jun-07 03:08:41,11301,-53.703,-37.419
1LID,07-Jun-07 04:41:41,11301,-53.666,-37.529
1LID,07-Jun-07 06:11:41,11301,-53.693,-37.465
1LID,07-Jun-07 15:26:41,11336,-53.696,-37.314
1LID,07-Jun-07 16:59:41,11336,-53.706,-37.42
1LID,07-Jun-07 18:21:41,11336,-53.709,-37.343
1LID,07-Jun-07 20:02:41,11336,-53.703,-37.416
1LID,07-Jun-07 21:29:41,11336,-53.724,-37.432
1LID,07-Jun-07 21:42:41,11336,-53.715,-37.411
1LID,07-Jun-07 23:21:41,11336,-53.694,-37.427
1LID,08-Jun-07 02:40:41,11336,-53.674,-37.414
1LID,08-Jun-07 04:22:41,11336,-53.725,-37.598
1LID,08-Jun-07 13:04:41,11366,-53.692,-37.495
1LID,08-Jun-07 14:45:41,11366,-53.704,-37.459
1LID,08-Jun-07 15:11:41,11366,-53.701,-37.451
1LID,08-Jun-07 16:27:41,11366,-53.579,-37.434
1LID,08-Jun-07 19:37:41,11366,-53.686,-37.438
1LID,08-Jun-07 21:17:41,11366,-53.679,-37.44
1LID,08-Jun-07 22:56:41,11366,-53.696,-37.442
1LID,09-Jun-07 00:40:41,11366,-53.696,-37.412
1LID,09-Jun-07 02:42:41,11366,-53.698,-37.396
1LID,09-Jun-07 05:24:41,11366,-53.666,-37.465
1LID,09-Jun-07 07:06:41,11366,-53.717,-37.47
1LID,09-Jun-07 13:17:41,11387,-53.734,-37.464
1LID,09-Jun-07 14:21:41,11387,-53.726,-37.479
1LID,09-Jun-07 14:54:41,11387,-53.795,-37.507
1LID,09-Jun-07 16:04:41,11387,-53.709,-37.403
1LID,09-Jun-07 16:39:41,11387,-53.724,-37.45
1LID,09-Jun-07 21:03:41,11387,-53.704,-37.404
1LID,09-Jun-07 22:33:41,11387,-53.71,-37.486
1LID,10-Jun-07 00:32:41,11387,-53.693,-37.56
1LID,10-Jun-07 02:29:41,11387,-53.67,-37.593
1LID,10-Jun-07 03:31:41,11387,-53.672,-37.587
1LID,10-Jun-07 14:47:41,11415,-53.662,-37.442
1LID,10-Jun-07 15:45:41,11415,-53.691,-37.51
1LID,10-Jun-07 16:26:41,11415,-53.702,-37.461
1LID,10-Jun-07 18:55:41,11415,-53.739,-37.421
1LID,10-Jun-07 20:30:41,11415,-53.774,-37.434
1LID,10-Jun-07 22:59:41,11415,-53.835,-37.524
1LID,11-Jun-07 00:18:41,11415,-53.894,-37.547
1LID,11-Jun-07 00:40:41,11415,-53.897,-37.576
1LID,11-Jun-07 02:21:41,11415,-53.98,-37.56
1LID,11-Jun-07 03:06:41,11415,-53.988,-37.655
1LID,11-Jun-07 04:40:41,11415,-54.014,-37.689
1LID,11-Jun-07 06:19:41,11415,-53.975,-37.616
1LID,11-Jun-07 14:36:41,11439,-53.797,-37.816
1LID,11-Jun-07 16:13:41,11439,-53.781,-37.78
1LID,11-Jun-07 16:56:41,11439,-53.757,-37.842
1LID,11-Jun-07 18:36:41,11439,-53.736,-37.851
1LID,11-Jun-07 20:08:41,11439,-53.702,-37.772
1LID,11-Jun-07 21:50:41,11439,-53.648,-37.856
1LID,11-Jun-07 22:46:41,11439,-53.691,-37.902
1LID,11-Jun-07 23:31:41,11439,-53.613,-37.985
1LID,12-Jun-07 00:08:41,11439,-53.666,-37.975
1LID,23-Jun-07 15:30:41,11806,-52.911,-46.933
1LID,23-Jun-07 17:17:41,11806,-52.885,-47.168
1LID,23-Jun-07 18:50:41,11806,-52.76,-47.144
1LID,23-Jun-07 20:32:41,11806,-52.686,-47.221
1LID,23-Jun-07 22:15:41,11806,-52.593,-47.186
1LID,24-Jun-07 02:59:41,11806,-52.362,-47.291
1LID,24-Jun-07 03:09:41,11806,-52.366,-47.303
1LID,24-Jun-07 06:17:41,11806,-52.244,-47.153
1LID,24-Jun-07 13:36:41,11834,-52.101,-47.355
1LID,24-Jun-07 15:24:41,11836,-52.039,-47.296
1LID,24-Jun-07 17:01:41,11836,-51.942,-47.307
1LID,24-Jun-07 18:23:41,11836,-51.935,-47.33
1LID,24-Jun-07 20:08:41,11836,-51.906,-47.339
1LID,24-Jun-07 21:54:41,11836,-51.871,-47.395
1LID,24-Jun-07 23:28:41,11836,-51.806,-47.494
1LID,25-Jun-07 01:14:41,11836,-51.853,-47.613
1LID,25-Jun-07 02:33:41,11836,-51.792,-47.635
1LID,25-Jun-07 02:58:41,11836,-51.801,-47.646
1LID,25-Jun-07 06:00:41,11836,-51.711,-47.938
1LID,25-Jun-07 09:22:41,11845,-51.795,-47.933
1LID,25-Jun-07 11:51:41,11857,-51.667,-47.992
1LID,25-Jun-07 16:24:41,11868,-51.593,-48.186
1LID,25-Jun-07 16:54:41,11868,-51.586,-48.161
1LID,25-Jun-07 18:01:41,11868,-51.556,-48.212
1LID,25-Jun-07 18:32:41,11868,-51.59,-48.283
1LID,25-Jun-07 19:46:41,11868,-51.526,-48.298
1LID,25-Jun-07 21:25:41,11868,-51.489,-48.382
1LID,25-Jun-07 21:47:41,11868,-51.457,-48.383
