claveU,ID,nroViaje,dive,julianoIni,duration,MaxDepth,julianoMax,AvgDepth,MinDepth,BottomTemp,SurfaceTemp,intervaloEnSuperficie,donde,longi,lati,actuBuceo
ALKU,92671,1,190,206.719861,16.42,105.44,206.728021,87.31,1.57,9.1,9.2,1.50,Pi,-62.739000,-44.537000,x
ALKU,92679,1,198,206.816447,16.50,106.20,206.817894,64.86,1.91,9.0,9.0,1.42,Pi,-62.613000,-44.600000,x
ALKU,92684,1,203,206.880336,18.08,85.90,206.882535,55.43,2.16,9.0,9.0,1.58,Pi,-62.633000,-44.687000,x
ALKU,92706,1,225,207.192546,18.83,108.36,207.195671,86.22,0.75,8.7,8.8,1.50,Pi,-62.795000,-44.901000,x
ALKU,93085,1,604,212.694514,15.17,118.12,212.699259,109.04,5.27,8.2,8.3,1.58,Pi,-63.083000,-47.792000,x
ALKU,93093,1,612,212.787801,13.33,117.54,212.795324,101.43,1.52,8.2,8.1,1.25,Pi,-62.979000,-47.781000,x
ALKU,93104,1,623,212.920440,16.83,116.37,212.925359,106.33,1.56,8.2,8.2,1.42,Pi,-63.122000,-47.846000,x
ALKU,93130,1,649,213.353310,19.25,119.24,213.365463,111.39,2.23,8.1,8.0,1.58,Pi,-63.041000,-47.665000,x
ALKU,93141,1,660,213.493588,14.00,117.54,213.495903,107.18,4.58,8.1,8.1,0.92,Pi,-63.027000,-47.770000,x
ALKU,93152,1,671,213.613322,14.42,116.86,213.616157,105.54,0.67,8.2,8.2,1.50,Pi,-63.383000,-47.758000,x
ALKU,93173,1,692,213.845440,13.83,116.12,213.849664,86.28,1.81,8.2,8.2,2.58,Pi,-63.144000,-47.798000,x
ALKU,93177,1,696,213.906319,12.67,115.41,213.910833,92.16,0.42,8.1,8.1,6.42,Pi,-63.202000,-47.815000,x
ALKU,93183,1,702,213.981551,18.92,116.74,213.986296,91.95,2.08,8.2,8.1,2.00,Pi,-63.172000,-47.820000,x
ALKU,93193,1,712,214.150475,30.17,116.99,214.154525,97.02,0.01,8.1,8.0,2.00,Pi,-63.097000,-47.803000,x
ALKU,93202,1,721,214.335197,21.00,118.41,214.336181,111.10,1.63,8.0,8.0,1.58,Pi,-63.163000,-47.836000,x
ALKU,93207,1,726,214.411181,18.17,118.88,214.421713,107.23,0.51,8.1,8.1,1.67,Pi,-63.146000,-47.883000,x
ALKU,93212,1,731,214.482072,15.83,118.86,214.483866,108.46,3.64,8.2,8.2,1.42,Pi,-63.174000,-47.882000,x
ALKU,93236,1,755,214.750822,15.33,118.36,214.755914,108.25,0.69,8.6,8.7,1.75,Pi,-63.100000,-47.843000,x
ALKU,93242,1,761,214.820208,15.75,108.48,214.824028,86.50,0.79,8.4,8.3,1.33,Pi,-63.165000,-47.846000,x
ALKU,93261,1,780,215.078484,24.33,119.52,215.093646,99.17,0.42,8.1,8.1,1.17,Pi,-63.443000,-47.885000,x
ALKU,93278,1,797,215.390984,18.33,117.85,215.391910,108.59,4.82,8.1,8.1,2.00,Pi,-63.271000,-47.856000,x
ALKU,93295,1,814,215.597581,14.42,117.73,215.604583,105.97,0.10,8.2,8.3,1.92,Pi,-63.147000,-47.804000,x
ALKU,93307,1,826,215.742141,15.67,116.78,215.751863,105.84,1.95,8.2,8.1,2.17,Pi,-63.348000,-47.791000,x
ALKU,93314,1,833,215.828831,14.42,116.08,215.835370,92.50,0.19,8.2,8.2,1.58,Pi,-63.119000,-47.790000,x
ALKU,93320,1,839,215.898970,16.75,114.40,215.902153,87.09,0.52,8.1,8.1,4.58,Pi,-63.178000,-47.765000,x
ALKU,93323,1,842,215.941100,19.25,114.27,215.944398,77.27,1.22,8.1,8.1,1.75,Pi,-63.182000,-47.762000,x
ALKU,93334,1,853,216.143183,17.50,118.05,216.147581,85.39,0.71,8.0,8.0,1.75,Pi,-62.758000,-47.957000,x
ALKU,93345,1,864,216.342488,22.92,114.95,216.355336,108.30,2.15,8.1,8.0,1.58,Pi,-62.825000,-47.623000,x
ALKU,93357,1,876,216.520093,16.17,118.31,216.526806,109.48,1.14,8.1,8.1,1.42,Pi,-63.091000,-47.756000,x
ALKU,93390,1,909,216.887975,23.42,114.44,216.891736,94.85,2.27,8.1,8.1,1.75,Pi,-63.324000,-47.876000,x
ALKU,93397,1,916,217.016794,27.83,117.30,217.031609,96.72,1.88,8.1,8.0,1.67,Pi,-63.137000,-47.811000,x
ALKU,93399,1,918,217.054120,34.67,117.05,217.055567,102.55,1.48,8.1,8.1,3.83,Pi,-63.142000,-47.804000,x
ALKU,93421,1,940,217.430741,16.50,117.96,217.435891,108.75,5.58,8.1,8.1,1.58,Pi,-63.152000,-47.705000,x
ALKU,93427,1,946,217.504641,15.08,114.13,217.508866,104.92,0.69,8.1,8.2,1.42,Pi,-63.231000,-47.780000,x
ALKU,93446,1,965,217.720440,15.58,115.47,217.724144,106.27,3.44,8.2,8.1,1.33,Pi,-63.177000,-47.764000,x
ALKU,93460,1,979,217.884213,15.17,118.82,217.888148,83.29,0.31,8.2,8.1,3.08,Pi,-63.128000,-47.653000,x
ALKU,93464,1,983,217.941852,15.42,118.86,217.945845,82.99,1.79,8.1,8.1,2.00,Pi,-63.156000,-47.710000,x
ALKU,93479,1,998,218.168472,30.25,114.67,218.176690,92.19,0.69,8.1,8.0,1.83,Pi,-63.142000,-47.756000,x
ALKU,93489,1,1008,218.351690,20.58,118.84,218.363380,111.41,0.70,8.1,8.1,1.67,Pi,-63.023000,-47.751000,x
ALKU,93499,1,1018,218.480741,15.50,116.80,218.483924,106.91,1.81,8.2,8.3,1.83,Pi,-63.078000,-47.688000,x
ALKU,93519,1,1038,218.715984,14.67,117.52,218.724317,106.86,0.22,8.2,8.2,1.58,Pi,-63.103000,-47.673000,x
ALKU,93538,1,1057,218.942546,17.42,116.85,218.948160,87.69,0.29,8.1,8.1,1.33,Pi,-63.433000,-47.668000,x
ALKU,93549,1,1068,219.115868,28.00,118.53,219.125938,111.52,0.19,8.1,8.1,1.58,Pi,-63.107000,-47.646000,x
ALKU,93553,1,1072,219.193183,25.58,119.52,219.206609,112.47,4.41,8.1,8.1,1.42,Pi,-63.058000,-47.626000,x
ALKU,93560,1,1079,219.326921,22.08,116.50,219.328310,109.70,1.03,8.1,8.1,1.50,Pi,-63.092000,-47.616000,x
ALKU,93565,1,1084,219.399491,16.42,117.22,219.409965,108.30,1.32,8.1,8.3,1.75,Pi,-63.117000,-47.632000,x
ALKU,93571,1,1090,219.469514,15.75,116.86,219.475243,107.55,2.99,8.3,8.4,1.50,Pi,-63.201000,-47.631000,x
ALKU,93577,1,1096,219.539363,14.08,117.36,219.548044,106.53,0.96,15.1,15.3,1.58,Pi,-63.208000,-47.633000,x
ALKU,93586,1,1105,219.636586,14.33,117.20,219.642894,106.39,0.33,14.3,14.8,1.75,Pi,-63.079000,-47.633000,x
ALKU,93593,1,1112,219.711817,14.17,116.85,219.718588,105.20,0.01,13.6,13.8,1.75,Pi,-63.163000,-47.641000,x
ALKU,93599,1,1118,219.777326,13.58,115.43,219.778657,103.07,1.20,12.3,11.0,1.25,Pi,-63.083000,-47.566000,x
ALKU,93608,1,1127,219.868241,11.92,115.09,219.872813,83.38,0.08,8.2,8.1,24.17,Pi,-63.152000,-47.571000,x
ALKU,93626,1,1145,220.173565,26.50,116.05,220.186991,96.52,0.34,8.0,8.0,1.92,Pi,-63.121000,-47.615000,x
ALKU,93643,1,1162,220.452500,15.58,117.66,220.458692,108.24,3.66,8.2,8.4,1.75,Pi,-62.996000,-47.721000,x
ALKU,93663,1,1182,220.690405,13.92,119.46,220.698738,108.61,0.03,8.2,8.2,1.75,Pi,-63.080000,-47.626000,x
ALKU,93670,1,1189,220.767778,15.42,116.18,220.768819,106.64,1.11,8.2,8.1,1.50,Pi,-63.080000,-47.603000,x
ALKU,93678,1,1197,220.855741,13.67,116.17,220.860428,80.46,0.83,8.1,8.1,1.83,Pi,-63.056000,-47.565000,x
ALKU,93684,1,1203,220.925706,17.83,118.12,220.930104,98.04,0.33,8.1,8.1,1.83,Pi,-63.051000,-47.543000,x
ALKU,93691,1,1210,221.033461,22.00,117.76,221.035949,95.27,0.03,8.0,8.0,1.83,Pi,-62.999000,-47.635000,x
ALKU,93703,1,1222,221.260775,23.92,116.52,221.263438,104.60,0.36,8.0,8.0,1.58,Pi,-63.053000,-47.590000,x
ALKU,93711,1,1230,221.398738,17.92,116.11,221.405799,108.28,3.14,8.1,8.1,1.67,Pi,-62.965000,-47.593000,x
ALKU,93720,1,1239,221.505799,15.33,115.50,221.507303,105.76,0.51,8.3,8.4,1.50,Pi,-62.970000,-47.566000,x
ALKU,93736,1,1255,221.690868,14.92,115.55,221.692257,105.38,1.09,8.2,8.1,1.58,Pi,-62.962000,-47.508000,x
ALKU,93744,1,1263,221.779120,14.33,118.24,221.781551,107.22,4.10,8.1,8.1,1.58,Pi,-62.797000,-47.406000,x
ALKU,93759,1,1278,221.948681,16.33,118.57,221.956956,93.96,0.81,8.1,8.1,1.75,Pi,-62.952000,-47.476000,x
ALKU,93769,1,1288,222.092662,28.83,117.18,222.095787,107.59,0.75,8.1,8.0,1.75,Pi,-62.980000,-47.487000,x
ALKU,93778,1,1297,222.276979,28.58,115.45,222.283576,93.53,1.10,8.1,7.9,2.00,Pi,-63.033000,-47.483000,x
ALKU,93782,1,1301,222.350475,18.83,115.66,222.361759,107.22,0.36,8.1,8.0,1.92,Pi,-63.097000,-47.571000,x
ALKU,93787,1,1306,222.416505,16.75,116.93,222.424896,106.75,0.06,8.1,8.1,1.75,Pi,-63.147000,-47.574000,x
ALKU,93816,1,1335,222.755046,16.17,117.50,222.756435,107.01,0.04,8.2,8.2,1.67,Pi,-63.101000,-47.410000,x
ALKU,93828,1,1347,222.895729,20.25,122.36,222.899896,95.18,0.43,8.1,8.1,1.50,Pi,-62.823000,-47.331000,x
ALKU,93833,1,1352,222.970961,21.83,122.01,222.973333,97.26,2.06,8.1,8.0,1.75,Pi,-62.907000,-47.449000,x
ALKU,93838,1,1357,223.063032,22.08,116.50,223.064942,101.09,0.27,8.0,8.0,1.33,Pi,-63.133000,-47.446000,x
ALKU,93843,1,1362,223.157130,21.25,114.81,223.160197,100.01,0.69,8.1,8.0,1.92,Pi,-62.884000,-47.458000,x
ALKU,93853,1,1372,223.308981,26.50,117.30,223.325648,108.90,0.73,8.1,8.0,2.25,Pi,-63.026000,-47.561000,x
ALKU,93859,1,1378,223.405799,18.58,117.59,223.407014,108.94,3.21,8.1,8.2,1.83,Pi,-63.148000,-47.520000,x
ALKU,93865,1,1384,223.477789,16.25,115.98,223.485949,103.16,2.21,8.1,8.3,1.83,Pi,-62.958000,-47.473000,x
ALKU,93882,1,1401,223.675995,14.50,117.32,223.683634,105.84,1.55,8.1,8.2,1.58,Pi,-63.029000,-47.601000,x
ALKU,93888,1,1407,223.741968,14.83,118.92,223.748333,108.47,0.87,8.1,8.1,1.42,Pi,-63.007000,-47.644000,x
ALKU,93901,1,1420,223.882650,14.58,119.13,223.887975,86.60,0.89,8.2,8.1,1.92,Pi,-63.134000,-47.656000,x
ALKU,93911,1,1430,224.009329,22.58,119.13,224.012569,89.75,0.17,8.1,8.0,1.83,Pi,-63.056000,-47.598000,x
ALKU,93916,1,1435,224.107535,28.08,118.11,224.120556,98.33,2.00,8.0,8.0,1.75,Pi,-62.844000,-47.588000,x
ALKU,93921,1,1440,224.212396,25.17,117.80,224.226863,105.53,3.28,8.0,7.9,1.67,Pi,-63.117000,-47.650000,x
ALKU,93944,1,1463,224.528715,14.00,118.89,224.536991,107.85,3.90,8.3,8.6,1.75,Pi,-63.084000,-47.676000,x
ALKU,93969,1,1488,224.794977,11.92,110.28,224.797639,85.31,2.30,8.2,8.2,1.42,Pi,-62.953000,-47.653000,x
ALKU,93976,1,1495,224.868877,13.67,119.00,224.872350,88.34,0.72,8.2,8.1,1.75,Pi,-62.886000,-47.656000,x
ALKU,93986,1,1505,225.020845,24.17,117.22,225.022581,108.24,1.24,8.1,8.0,2.00,Pi,-63.080000,-47.630000,x
ALKU,93989,1,1508,225.074201,24.58,116.62,225.086528,92.01,0.69,8.0,8.0,1.58,Pi,-63.064000,-47.667000,x
ALKU,94005,1,1524,225.373796,18.00,117.45,225.385023,110.01,8.21,8.1,8.1,1.50,Pi,-63.016000,-47.596000,x
ALKU,94028,1,1547,225.660081,14.83,114.86,225.661470,103.69,0.19,8.3,8.2,1.00,Pi,-63.423000,-47.874000,x
ALKU,94036,1,1555,225.743762,14.75,114.91,225.744745,102.49,2.04,8.2,8.1,1.67,Pi,-63.264000,-47.833000,x
ALKU,94042,1,1561,225.813843,13.92,116.84,225.817083,83.30,0.84,8.2,8.1,1.75,Pi,-63.265000,-47.847000,x
ALKU,94049,1,1568,225.880278,14.25,117.46,225.883171,78.30,0.58,8.1,8.1,2.58,Pi,-63.361000,-47.941000,x
ALKU,94055,1,1574,225.949317,14.33,107.63,225.953889,77.84,1.05,8.1,8.1,2.42,Pi,-63.325000,-47.877000,x
ALKU,94057,1,1576,225.991447,8.00,121.56,225.993588,75.17,0.34,8.0,8.0,28.33,Pi,-63.303000,-47.873000,x
ALKU,94077,1,1596,226.353194,22.17,121.89,226.357998,113.31,1.81,8.1,8.1,2.08,Pi,-63.487000,-48.046000,x
ALKU,94087,1,1606,226.499028,15.00,121.95,226.500475,108.11,0.92,8.2,8.2,1.75,Pi,-63.604000,-48.043000,x
ALKU,94108,1,1627,226.731030,14.42,127.21,226.735833,113.66,3.02,8.1,8.2,1.67,Pi,-63.652000,-48.195000,x
ALKU,94127,1,1646,226.943877,14.92,123.76,226.949259,89.37,1.38,8.1,8.1,1.92,Pi,-63.612000,-48.202000,x
ALKU,94135,1,1654,227.058345,21.25,122.65,227.064769,112.83,0.44,8.1,8.1,1.83,Pi,-63.660000,-48.227000,x
ALKU,94142,1,1661,227.165174,19.67,122.19,227.166389,104.92,1.44,8.2,8.2,1.75,Pi,-63.622000,-48.246000,x
ALKU,94152,1,1671,227.346192,21.58,121.74,227.350359,112.26,0.48,8.1,8.1,1.67,Pi,-63.540000,-48.246000,x
ALKU,94193,1,1712,227.812569,13.58,122.25,227.817662,95.65,0.44,8.4,8.3,1.58,Pi,-63.660000,-48.362000,x
ALKU,94355,1,1874,229.918877,14.83,116.45,229.921134,104.70,0.23,9.4,9.6,1.67,Pi,-64.572000,-48.850000,x
ALKU,94379,1,1898,230.188148,14.67,114.48,230.191910,102.03,0.17,14.4,14.3,1.50,Pi,-64.397000,-48.854000,x
ALKU,94422,1,1941,230.738148,16.00,116.07,230.744688,105.42,0.07,8.0,8.0,1.33,Pi,-64.463000,-48.881000,x
ALKU,94468,1,1987,231.235486,21.83,116.23,231.238727,96.89,2.33,8.2,8.2,1.75,Pi,-64.378000,-48.926000,x
ALKU,94485,1,2004,231.483750,18.58,119.52,231.493183,103.89,0.49,8.2,8.2,1.33,Pi,-64.805000,-48.907000,x
ALKU,94527,1,2046,232.024549,12.33,119.21,232.026169,104.85,0.27,8.2,8.2,1.58,Pi,-64.528000,-48.954000,x
ALKU,94537,1,2056,232.119051,13.67,119.24,232.122234,101.61,0.09,8.5,8.4,1.67,Pi,-64.483000,-48.953000,x
ALKU,94555,1,2074,232.364826,15.58,116.77,232.367257,106.08,0.19,8.1,8.0,1.58,Pi,-64.440000,-49.069000,x
ALKU,94595,1,2114,232.870903,15.00,117.82,232.878137,104.04,1.12,8.1,8.0,1.67,Pi,-64.740000,-48.984000,x
ALKU,94619,1,2138,233.208113,14.42,116.71,233.212512,105.24,0.13,8.0,7.9,1.67,Pi,-64.388000,-49.050000,x
ALKU,94631,1,2150,233.344688,18.00,114.95,233.347870,100.48,0.29,8.2,8.1,1.50,Pi,-64.785000,-48.952000,x
ALKU,94696,1,2215,234.261354,18.25,117.55,234.263148,83.90,0.38,8.0,8.0,1.50,Pi,-65.059000,-48.395000,x
ALKU,94792,1,2311,235.579005,13.83,116.75,235.587454,104.88,1.18,8.1,8.2,1.67,Pi,-64.427000,-48.807000,x
